game_id,drive_number,field_pos,time_remaining,is_half_one,is_half_two,UTM,score_differential,pos_team TOL,def_time TOL,result,yds_gained / 10,actual_yds_gained,field_goal_attempt,field_goal_distance
2017091711 - 4792,13,92,7,1,0,1,-10,0,1,end_of_half,NA,NA,0,NA
2017091711 - 4795,14,75,1800,0,1,0,10,3,3,fourth_down,1,12,0,NA
2017091711 - 4802,15,93,1629,0,1,0,-10,3,3,touchdown,NA,NA,0,NA
2017091711 - 4810,16,84,1418,0,1,0,3,3,3,fourth_down,5,51,1,-51
2017091711 - 4810,16,84,1418,0,1,0,3,3,3,fourth_down,3,33,0,NA
2017091711 - 4825,17,94,1048,0,1,0,3,2,3,fourth_down,1,18,0,NA
2017091711 - 4832,18,75,878,0,1,0,-3,3,2,fourth_down,5,53,1,40
2017091711 - 4832,18,75,878,0,1,0,-3,3,2,touchdown,NA,NA,0,NA
2017091711 - 4866,19,72,104,0,1,1,-7,1,1,turnover,NA,NA,0,NA
2017091711 - 4867,20,19,97,0,1,1,7,1,1,end_of_half,NA,NA,0,NA
2017091710 - 4873,1,75,1800,1,0,0,0,3,3,fourth_down,0,9,0,NA
2017091710 - 4877,2,78,1690,1,0,0,0,3,3,touchdown,NA,NA,0,NA
2017091710 - 4887,3,75,1465,1,0,0,-7,3,3,fourth_down,1,15,0,NA
2017091710 - 4894,4,94,1283,1,0,0,7,3,2,fourth_down,6,63,1,-49
2017091710 - 4894,4,94,1283,1,0,0,7,3,2,fourth_down,5,55,0,NA
2017091710 - 4914,5,80,888,1,0,0,7,3,2,turnover,NA,NA,0,NA
2017091710 - 4917,6,3,805,1,0,0,-7,2,3,touchdown,NA,NA,0,NA
2017091710 - 4921,7,81,752,1,0,0,0,3,2,touchdown,NA,NA,0,NA
2017091710 - 4938,8,75,354,1,0,0,-7,2,3,fourth_down,0,-4,0,NA
2017091710 - 4943,9,51,260,1,0,0,7,3,2,touchdown,NA,NA,0,NA
2017091710 - 4955,10,75,98,1,0,1,-14,1,3,fourth_down,3,37,1,56
2017091710 - 4965,11,75,2,1,0,1,11,2,1,end_of_half,NA,NA,0,NA
2017091710 - 4968,12,75,1800,0,1,0,11,3,3,touchdown,NA,NA,0,NA
2017091710 - 4987,13,75,1376,0,1,0,-18,3,3,turnover,NA,NA,0,NA
2017091710 - 4992,14,23,1288,0,1,0,18,3,3,touchdown,NA,NA,0,NA
2017091710 - 4996,15,75,1274,0,1,0,-25,3,3,fourth_down,3,33,0,NA
2017091710 - 5007,16,58,1030,0,1,0,25,3,3,turnover,NA,NA,0,NA
2017091710 - 5008,17,39,1019,0,1,0,-25,3,3,touchdown,NA,NA,0,NA
2017091710 - 5018,18,75,864,0,1,0,18,3,3,fourth_down,0,8,0,NA
2017091710 - 5021,19,81,743,0,1,0,-18,3,3,fourth_down,0,7,0,NA
2017091710 - 5025,20,94,693,0,1,0,18,3,3,fourth_down,2,24,0,NA
2017091710 - 5035,21,65,373,0,1,0,-18,3,3,fourth_down,5,58,0,NA
2017091710 - 5044,22,93,226,0,1,0,18,3,3,fourth_down,0,3,0,NA
2017091710 - 5050,23,37,202,0,1,0,-18,1,3,fourth_down,3,31,0,NA
2017091710 - 5063,24,75,53,0,1,1,-24,1,3,end_of_half,NA,NA,0,NA
2017091713 - 5067,1,86,1796,1,0,0,0,3,3,touchdown,NA,NA,0,NA
2017091713 - 5078,2,75,1491,1,0,0,-7,3,3,touchdown,NA,NA,0,NA
2017091713 - 5093,3,75,1123,1,0,0,0,3,3,fourth_down,-1,-11,0,NA
2017091713 - 5097,4,64,1068,1,0,0,0,3,3,fourth_down,0,-3,0,NA
2017091713 - 5102,5,87,922,1,0,0,0,3,3,touchdown,NA,NA,0,NA
2017091713 - 5115,6,75,670,1,0,0,-7,3,3,fourth_down,1,19,0,NA
2017091713 - 5124,7,91,434,1,0,0,7,2,3,fourth_down,5,58,1,51
2017091713 - 5132,8,75,201,1,0,0,-10,3,2,fourth_down,0,3,0,NA
2017091713 - 5139,9,56,119,1,0,1,10,2,3,fourth_down,0,1,0,NA
2017091713 - 5143,10,95,69,1,0,1,-10,3,2,turnover,NA,NA,0,NA
2017091713 - 5147,11,36,47,1,0,1,10,2,3,touchdown,NA,NA,0,NA
2017091713 - 5155,12,75,19,1,0,1,-17,3,0,end_of_half,NA,NA,0,NA
2017091713 - 5159,13,75,1800,0,1,0,-17,3,3,defensive_touchdown,NA,NA,0,NA
2017091713 - 5162,14,75,1741,0,1,0,-23,3,3,fourth_down,6,65,1,28
2017091713 - 5175,15,75,1473,0,1,0,20,3,3,fourth_down,4,40,1,53
2017091713 - 5186,16,75,1159,0,1,0,-23,3,3,touchdown,NA,NA,0,NA
2017091713 - 5204,17,75,762,0,1,0,17,3,3,fourth_down,2,22,0,NA
2017091713 - 5210,18,85,575,0,1,0,-17,3,3,touchdown,NA,NA,0,NA
2017091713 - 5220,19,79,346,0,1,0,10,3,3,fourth_down,3,35,0,NA
2017091713 - 5238,20,88,62,0,1,1,-10,0,1,end_of_half,NA,NA,0,NA
2017091800 - 5247,1,81,1790,1,0,0,0,3,3,fourth_down,2,25,0,NA
2017091800 - 5253,2,84,1585,1,0,0,0,3,3,fourth_down,0,1,0,NA
2017091800 - 5257,3,54,1483,1,0,0,0,3,3,touchdown,NA,NA,0,NA
2017091800 - 5269,4,75,1140,1,0,0,-7,3,3,touchdown,NA,NA,0,NA
2017091800 - 5280,5,45,895,1,0,0,0,3,3,turnover,NA,NA,0,NA
2017091800 - 5287,6,64,705,1,0,0,0,3,2,turnover,NA,NA,0,NA
2017091800 - 5288,7,29,695,1,0,0,0,2,3,touchdown,NA,NA,0,NA
2017091800 - 5295,8,75,523,1,0,0,-7,3,2,fourth_down,0,4,0,NA
2017091800 - 5301,9,72,336,1,0,0,7,2,3,fourth_down,0,-6,0,NA
2017091800 - 5306,10,63,264,1,0,0,-7,3,2,fourth_down,0,-3,0,NA
2017091800 - 5310,11,75,179,1,0,0,7,2,3,fourth_down,3,37,1,56
2017091800 - 5319,12,74,26,1,0,1,-10,3,2,end_of_half,NA,NA,0,NA
2017091800 - 5322,13,75,1800,0,1,0,-10,3,3,fourth_down,0,4,0,NA
2017091800 - 5326,14,74,1676,0,1,0,10,3,3,fourth_down,0,1,0,NA
2017091800 - 5330,15,75,1543,0,1,0,-10,3,3,fourth_down,6,68,1,25
2017091800 - 5343,16,75,1198,0,1,0,7,3,3,fourth_down,2,22,0,NA
2017091800 - 5357,17,81,881,0,1,0,-7,3,3,fourth_down,0,9,0,NA
2017091800 - 5362,18,75,776,0,1,0,-13,3,3,fourth_down,2,23,0,NA
2017091800 - 5369,19,50,602,0,1,0,13,3,3,fourth_down,0,4,0,NA
2017091800 - 5373,20,91,468,0,1,0,-13,3,3,fourth_down,6,62,0,NA
2017091800 - 5385,21,71,268,0,1,0,13,3,3,fourth_down,4,47,0,NA
2017091800 - 5398,22,76,26,0,1,1,-13,0,3,end_of_half,NA,NA,0,NA
2017092100 - 5401,1,75,1800,1,0,0,0,3,3,turnover,NA,NA,0,NA
2017092100 - 5402,2,3,1792,1,0,0,0,3,3,touchdown,NA,NA,0,NA
2017092100 - 5405,3,81,1783,1,0,0,-7,3,3,touchdown,NA,NA,0,NA
2017092100 - 5422,4,75,1397,1,0,0,0,3,3,touchdown,NA,NA,0,NA
2017092100 - 5433,5,81,1167,1,0,0,-7,3,3,turnover,NA,NA,0,NA
2017092100 - 5438,6,68,1085,1,0,0,7,3,3,fourth_down,3,38,1,48
2017092100 - 5448,7,75,895,1,0,0,-10,3,2,fourth_down,3,32,0,NA
2017092100 - 5456,8,12,695,1,0,0,-10,3,2,fourth_down,0,-6,1,36
2017092100 - 5463,9,76,572,1,0,0,7,2,3,fourth_down,0,-2,0,NA
2017092100 - 5467,10,77,510,1,0,0,-7,3,2,fourth_down,4,47,1,48
2017092100 - 5478,11,75,226,1,0,0,4,2,3,touchdown,NA,NA,0,NA
2017092100 - 5492,12,60,49,1,0,1,-11,3,1,end_of_half,NA,NA,0,NA
2017092100 - 5498,13,75,1794,0,1,0,11,3,3,fourth_down,7,74,1,19
2017092100 - 5511,14,75,1457,0,1,0,-14,3,3,touchdown,NA,NA,0,NA
2017092100 - 5523,15,75,1240,0,1,0,7,3,3,touchdown,NA,NA,0,NA
2017092100 - 5537,16,75,917,0,1,0,-14,3,3,touchdown,NA,NA,0,NA
2017092100 - 5546,17,75,770,0,1,0,8,3,3,touchdown,NA,NA,0,NA
2017092100 - 5556,18,77,516,0,1,0,-15,3,3,fourth_down,1,12,0,NA
2017092100 - 5561,19,86,491,0,1,0,15,3,3,fourth_down,0,1,0,NA
2017092100 - 5565,20,64,395,0,1,0,-15,3,3,touchdown,NA,NA,0,NA
2017092100 - 5571,21,29,301,0,1,0,-8,3,3,touchdown,NA,NA,0,NA
2017092100 - 5583,22,50,130,0,1,0,-2,1,3,fourth_down,-1,-10,0,NA
2017092100 - 5589,23,31,104,0,1,1,2,3,1,end_of_half,NA,NA,0,NA
2017092400 - 5597,1,60,1800,1,0,0,0,3,3,fourth_down,0,-1,0,NA
2017092400 - 5601,2,63,1712,1,0,0,0,3,3,fourth_down,5,58,1,23
2017092400 - 5612,3,75,1445,1,0,0,-3,3,3,touchdown,NA,NA,0,NA
2017092400 - 5625,4,75,1112,1,0,0,-10,3,3,fourth_down,0,-8,0,NA
2017092400 - 5629,5,61,1025,1,0,0,10,3,3,fourth_down,3,34,1,45
2017092400 - 5643,6,75,649,1,0,0,-13,3,3,fourth_down,0,4,0,NA
2017092400 - 5647,7,79,593,1,0,0,13,3,3,fourth_down,0,5,0,NA
2017092400 - 5651,8,80,497,1,0,0,-13,3,3,turnover,NA,NA,0,NA
2017092400 - 5652,9,28,486,1,0,0,13,3,3,touchdown,NA,NA,0,NA
2017092400 - 5662,10,75,295,1,0,0,-20,3,3,fourth_down,1,13,0,NA
2017092400 - 5669,11,77,173,1,0,0,20,3,3,fourth_down,6,66,1,29
2017092400 - 5685,12,75,38,1,0,1,-23,2,2,fourth_down,0,4,0,NA
2017092400 - 5691,13,71,12,1,0,1,23,1,1,end_of_half,NA,NA,0,NA
2017092400 - 5694,14,75,1800,0,1,0,23,3,3,fourth_down,1,10,0,NA
2017092400 - 5703,15,95,1608,0,1,0,-23,3,3,turnover,NA,NA,0,NA
2017092400 - 5706,16,32,1525,0,1,0,23,3,3,touchdown,NA,NA,0,NA
2017092400 - 5710,17,75,1482,0,1,0,-30,3,3,turnover,NA,NA,0,NA
2017092400 - 5715,18,2,1393,0,1,0,30,3,3,touchdown,NA,NA,0,NA
2017092400 - 5719,19,75,1368,0,1,0,-37,3,3,fourth_down,1,17,0,NA
2017092400 - 5727,20,85,1104,0,1,0,37,3,3,touchdown,NA,NA,0,NA
2017092400 - 5737,21,75,896,0,1,0,-44,3,3,fourth_down,3,35,0,NA
2017092400 - 5750,22,63,574,0,1,0,44,3,3,fourth_down,0,3,0,NA
2017092400 - 5754,23,76,513,0,1,0,-44,3,3,touchdown,NA,NA,0,NA
2017092400 - 5766,24,84,200,0,1,0,37,3,3,end_of_half,NA,NA,0,NA
2017092405 - 5775,1,75,1800,1,0,0,0,3,3,fourth_down,1,10,0,NA
2017092405 - 5780,2,80,1683,1,0,0,0,3,3,fourth_down,0,5,0,NA
2017092405 - 5786,3,73,1540,1,0,0,0,3,3,fourth_down,0,4,0,NA
2017092405 - 5793,4,74,1327,1,0,0,0,3,3,fourth_down,0,8,0,NA
2017092405 - 5797,5,82,1201,1,0,0,0,3,3,fourth_down,0,0,0,NA
2017092405 - 5801,6,70,1177,1,0,0,0,3,3,touchdown,NA,NA,0,NA
2017092405 - 5814,7,75,924,1,0,0,-7,3,2,touchdown,NA,NA,0,NA
2017092405 - 5822,8,75,802,1,0,0,0,2,3,touchdown,NA,NA,0,NA
2017092405 - 5831,9,75,606,1,0,0,-7,3,2,fourth_down,2,28,0,NA
2017092405 - 5839,10,97,431,1,0,0,7,2,2,touchdown,NA,NA,0,NA
2017092405 - 5847,11,75,314,1,0,0,-14,2,1,fourth_down,0,-4,0,NA
2017092405 - 5852,12,45,247,1,0,0,14,1,2,touchdown,NA,NA,0,NA
2017092405 - 5858,13,75,161,1,0,0,-21,2,1,touchdown,NA,NA,0,NA
2017092405 - 5875,14,75,27,1,0,1,14,1,0,end_of_half,NA,NA,0,NA
2017092405 - 5878,15,75,1800,0,1,0,14,3,3,fourth_down,0,0,0,NA
2017092405 - 5883,16,58,1667,0,1,0,-14,3,3,turnover,NA,NA,0,NA
2017092405 - 5891,17,90,1407,0,1,0,14,3,3,fourth_down,0,9,0,NA
2017092405 - 5898,18,70,1221,0,1,0,-14,3,3,fourth_down,0,1,0,NA
2017092405 - 5903,19,84,1106,0,1,0,14,3,3,turnover,NA,NA,0,NA
2017092405 - 5908,20,44,961,0,1,0,-14,3,3,turnover,NA,NA,0,NA
2017092405 - 5911,21,48,911,0,1,0,14,3,3,fourth_down,3,34,1,33
2017092405 - 5925,22,75,618,0,1,0,-17,3,2,fourth_down,0,1,0,NA
2017092405 - 5929,23,81,558,0,1,0,17,2,3,fourth_down,0,-3,0,NA
2017092405 - 5936,24,58,528,0,1,0,-17,0,2,touchdown,NA,NA,0,NA
2017092405 - 5944,25,47,415,0,1,0,10,2,0,touchdown,NA,NA,0,NA
2017092405 - 5963,26,45,123,0,1,0,3,2,0,fourth_down,0,0,0,NA
2017092405 - 5969,27,91,23,0,1,1,-3,0,1,turnover,NA,NA,0,NA
2017092409 - 5973,1,65,1793,1,0,0,0,3,3,fourth_down,0,7,0,NA
2017092409 - 5978,2,80,1639,1,0,0,0,3,2,fourth_down,0,-4,0,NA
2017092409 - 5991,3,63,1337,1,0,0,0,3,2,fourth_down,2,25,0,NA
2017092409 - 5998,4,90,1143,1,0,0,0,2,3,touchdown,NA,NA,0,NA
2017092409 - 6019,5,66,562,1,0,0,-7,3,2,turnover,NA,NA,0,NA
2017092409 - 6023,6,96,476,1,0,0,7,2,3,fourth_down,5,53,0,NA
2017092409 - 6036,7,51,149,1,0,0,-7,2,2,fourth_down,5,50,0,NA
2017092409 - 6053,8,98,19,1,0,1,7,0,0,end_of_half,NA,NA,0,NA
2017092409 - 6056,9,75,1800,0,1,0,-7,3,3,fourth_down,0,2,0,NA
2017092409 - 6060,10,75,1750,0,1,0,7,3,3,fourth_down,4,41,1,-52
2017092409 - 6060,10,75,1750,0,1,0,7,3,3,turnover,NA,NA,0,NA
2017092409 - 6070,11,54,1438,0,1,0,7,3,3,touchdown,NA,NA,0,NA
2017092409 - 6081,12,76,1210,0,1,0,-14,3,3,fourth_down,6,63,0,NA
2017092409 - 6093,13,87,977,0,1,0,14,3,3,fourth_down,0,6,0,NA
2017092409 - 6098,14,55,889,0,1,0,-14,3,3,touchdown,NA,NA,0,NA
2017092409 - 6105,15,71,751,0,1,0,7,3,3,turnover,NA,NA,0,NA
2017092409 - 6106,16,33,733,0,1,0,-7,3,3,touchdown,NA,NA,0,NA
2017092409 - 6112,17,83,647,0,1,0,0,3,3,fourth_down,1,15,0,NA
2017092409 - 6119,18,78,472,0,1,0,0,3,3,touchdown,NA,NA,0,NA
2017092409 - 6123,19,75,432,0,1,0,-7,3,3,touchdown,NA,NA,0,NA
2017092409 - 6130,20,75,340,0,1,0,0,3,3,fourth_down,5,52,1,41
2017092409 - 6141,21,75,188,0,1,0,-3,3,3,fourth_down,4,47,1,46
2017092409 - 6153,22,75,51,0,1,1,0,3,2,fourth_down,0,9,0,NA
2017092409 - 6161,23,62,13,0,1,1,0,1,2,fourth_down,1,19,1,61
2017092408 - 6167,1,75,1800,1,0,0,0,3,3,fourth_down,0,-6,0,NA
2017092408 - 6171,2,67,1668,1,0,0,0,3,2,fourth_down,1,19,0,NA
2017092408 - 6176,3,90,1556,1,0,0,0,2,3,fourth_down,6,64,1,-45
2017092408 - 6176,3,90,1556,1,0,0,0,2,3,fourth_down,1,16,0,NA
2017092408 - 6196,4,57,1081,1,0,0,0,2,2,fourth_down,1,13,0,NA
2017092408 - 6201,5,91,957,1,0,0,0,2,2,fourth_down,1,15,0,NA
2017092408 - 6210,6,63,779,1,0,0,0,2,2,fourth_down,4,41,1,40
2017092408 - 6224,7,75,437,1,0,0,-3,2,1,fourth_down,0,-2,0,NA
2017092408 - 6228,8,76,377,1,0,0,3,1,2,fourth_down,0,4,0,NA
2017092408 - 6232,9,85,246,1,0,0,-3,2,1,fourth_down,0,-8,0,NA
2017092408 - 6236,10,71,142,1,0,0,3,1,2,touchdown,NA,NA,0,NA
2017092408 - 6242,11,83,96,1,0,1,-10,2,1,fourth_down,1,19,0,NA
2017092408 - 6249,12,80,19,1,0,1,10,1,1,end_of_half,NA,NA,0,NA
2017092408 - 6252,13,75,1800,0,1,0,-10,3,3,fourth_down,0,-5,0,NA
2017092408 - 6256,14,49,1734,0,1,0,10,3,3,touchdown,NA,NA,0,NA
2017092408 - 6266,15,75,1488,0,1,0,-17,3,2,fourth_down,0,3,0,NA
2017092408 - 6270,16,49,1413,0,1,0,17,2,3,fourth_down,4,45,1,22
2017092408 - 6286,17,75,995,0,1,0,-20,3,1,fourth_down,5,54,0,NA
2017092408 - 6298,18,79,806,0,1,0,20,1,3,fourth_down,2,26,0,NA
2017092408 - 6304,19,90,632,0,1,0,-20,3,1,fourth_down,4,48,0,NA
2017092408 - 6310,20,62,455,0,1,0,20,1,3,turnover,NA,NA,0,NA
2017092408 - 6312,21,55,400,0,1,0,-20,3,1,turnover,NA,NA,0,NA
2017092408 - 6319,22,72,267,0,1,0,20,1,3,fourth_down,0,5,0,NA
2017092408 - 6323,23,80,135,0,1,0,-20,3,1,touchdown,NA,NA,0,NA
2017092408 - 6323,23,80,135,0,1,0,-20,3,1,end_of_half,NA,NA,0,NA
2017092401 - 6336,1,75,1800,1,0,0,0,3,3,fourth_down,0,-1,0,NA
2017092401 - 6341,2,58,1672,1,0,0,0,3,3,fourth_down,0,0,0,NA
2017092401 - 6345,3,80,1565,1,0,0,0,3,3,fourth_down,3,35,0,NA
2017092401 - 6354,4,80,1355,1,0,0,0,3,3,fourth_down,0,6,0,NA
2017092401 - 6358,5,73,1252,1,0,0,0,3,3,fourth_down,5,53,1,38
2017092401 - 6373,6,74,949,1,0,0,-3,3,2,touchdown,NA,NA,0,NA
2017092401 - 6387,7,79,694,1,0,0,-4,2,3,touchdown,NA,NA,0,NA
2017092401 - 6387,7,79,694,1,0,0,-4,2,3,fourth_down,3,34,0,NA
2017092401 - 6404,8,95,396,1,0,0,3,1,3,fourth_down,0,1,0,NA
2017092401 - 6409,9,32,286,1,0,0,-3,3,1,fourth_down,0,1,1,49
2017092401 - 6409,9,32,286,1,0,0,-3,3,1,fourth_down,1,15,1,35
2017092401 - 6427,10,75,42,1,0,1,-3,2,1,fourth_down,3,38,1,55
2017092401 - 6438,11,78,1794,0,1,0,0,3,3,fourth_down,0,1,0,NA
2017092401 - 6443,12,59,1665,0,1,0,0,3,3,fourth_down,4,49,1,28
2017092401 - 6456,13,69,1360,0,1,0,-3,3,3,touchdown,NA,NA,0,NA
2017092401 - 6456,13,69,1360,0,1,0,-3,3,3,turnover,NA,NA,0,NA
2017092401 - 6465,14,32,1209,0,1,0,4,3,3,fourth_down,-1,-13,0,NA
2017092401 - 6470,15,88,1103,0,1,0,-4,3,3,fourth_down,1,19,0,NA
2017092401 - 6477,16,31,929,0,1,0,4,3,3,fourth_down,0,-3,1,53
2017092401 - 6484,17,62,825,0,1,0,-7,3,3,turnover,NA,NA,0,NA
2017092401 - 6492,18,62,644,0,1,0,7,3,3,fourth_down,5,53,1,27
2017092401 - 6512,19,78,189,0,1,0,-10,0,3,fourth_down,3,36,0,NA
2017092401 - 6522,20,57,107,0,1,1,10,1,0,end_of_half,NA,NA,0,NA
2017092402 - 6528,1,75,1800,1,0,0,0,3,3,fourth_down,6,61,1,32
2017092402 - 6544,2,75,1279,1,0,0,-3,3,3,touchdown,NA,NA,0,NA
2017092402 - 6559,3,75,922,1,0,0,-4,3,3,fourth_down,4,45,1,48
2017092402 - 6570,4,75,646,1,0,0,1,3,3,fourth_down,2,23,0,NA
2017092402 - 6575,5,89,543,1,0,0,-1,3,3,turnover,NA,NA,0,NA
2017092402 - 6579,6,24,470,1,0,0,1,3,3,touchdown,NA,NA,0,NA
2017092402 - 6585,7,75,342,1,0,0,-8,3,3,fourth_down,0,0,0,NA
2017092402 - 6589,8,69,283,1,0,0,8,3,3,fourth_down,5,54,1,33
2017092402 - 6604,9,75,1800,0,1,0,11,3,3,touchdown,NA,NA,0,NA
2017092402 - 6614,10,75,1569,0,1,0,-18,3,3,fourth_down,4,40,0,NA
2017092402 - 6624,11,80,1320,0,1,0,18,2,3,fourth_down,0,7,0,NA
2017092402 - 6628,12,83,1229,0,1,0,-18,3,2,touchdown,NA,NA,0,NA
2017092402 - 6637,13,75,978,0,1,0,11,2,3,fourth_down,4,44,1,50
2017092402 - 6647,14,75,717,0,1,0,-14,3,2,turnover,NA,NA,0,NA
2017092402 - 6650,15,44,670,0,1,0,14,2,3,fourth_down,0,7,1,-56
2017092402 - 6650,15,44,670,0,1,0,14,2,3,turnover,NA,NA,0,NA
2017092402 - 6659,16,35,418,0,1,0,14,1,3,touchdown,NA,NA,0,NA
2017092402 - 6666,17,68,274,0,1,0,-21,3,0,fourth_down,0,0,0,NA
2017092402 - 6670,18,70,253,0,1,0,21,0,3,fourth_down,0,8,0,NA
2017092402 - 6675,19,79,107,0,1,1,-21,3,0,end_of_half,NA,NA,0,NA
2017092403 - 6683,1,75,1800,1,0,0,0,3,3,fourth_down,0,3,0,NA
2017092403 - 6687,2,74,1732,1,0,0,0,3,3,fourth_down,0,-1,0,NA
2017092403 - 6691,3,29,1653,1,0,0,0,3,3,touchdown,NA,NA,0,NA
2017092403 - 6699,4,63,1442,1,0,0,-7,3,3,turnover,NA,NA,0,NA
2017092403 - 6706,5,50,1275,1,0,0,7,3,3,fourth_down,2,21,1,-47
2017092403 - 6706,5,50,1275,1,0,0,7,3,3,fourth_down,0,-4,0,NA
2017092403 - 6717,6,82,966,1,0,0,7,3,3,fourth_down,1,12,0,NA
2017092403 - 6726,7,77,773,1,0,0,-7,3,3,touchdown,NA,NA,0,NA
2017092403 - 6743,8,75,337,1,0,0,0,3,2,touchdown,NA,NA,0,NA
2017092403 - 6756,9,75,43,1,0,1,-7,2,3,fourth_down,5,57,1,-35
2017092403 - 6756,9,75,43,1,0,1,-7,2,3,end_of_half,NA,NA,0,NA
2017092403 - 6756,9,75,43,1,0,1,-7,2,3,end_of_half,NA,NA,0,NA
2017092403 - 6768,10,78,1792,0,1,0,10,3,3,fourth_down,0,-2,0,NA
2017092403 - 6772,11,73,1715,0,1,0,-10,3,3,fourth_down,2,28,0,NA
2017092403 - 6780,12,80,1513,0,1,0,10,3,3,turnover,NA,NA,0,NA
2017092403 - 6782,13,16,1465,0,1,0,-10,3,3,touchdown,NA,NA,0,NA
2017092403 - 6791,14,75,1303,0,1,0,3,3,3,fourth_down,3,33,0,NA
2017092403 - 6805,15,90,891,0,1,0,-3,3,3,fourth_down,4,44,0,NA
2017092403 - 6813,16,91,615,0,1,0,3,3,3,turnover,NA,NA,0,NA
2017092403 - 6816,17,21,537,0,1,0,-3,3,3,fourth_down,0,7,1,32
2017092403 - 6821,18,75,483,0,1,0,0,3,3,fourth_down,0,3,0,NA
2017092403 - 6827,19,62,312,0,1,0,0,3,3,fourth_down,0,4,0,NA
2017092403 - 6832,20,91,206,0,1,0,0,3,3,fourth_down,3,38,0,NA
2017092403 - 6844,21,85,52,0,1,1,0,1,3,end_of_half,NA,NA,0,NA
2017092403 - 6850,1,74,593,0,0,0,0,2,2,touchdown,NA,NA,0,NA
2017092404 - 6856,1,75,1800,1,0,0,0,3,3,touchdown,NA,NA,0,NA
2017092404 - 6871,2,89,1391,1,0,0,-7,3,3,fourth_down,2,22,0,NA
2017092404 - 6880,3,71,1107,1,0,0,7,3,3,fourth_down,5,53,1,36
2017092404 - 6895,4,75,771,1,0,0,-10,3,3,fourth_down,3,38,1,55
2017092404 - 6902,5,64,618,1,0,0,7,3,3,touchdown,NA,NA,0,NA
2017092404 - 6914,6,75,300,1,0,0,-14,3,3,fourth_down,5,53,1,40
2017092404 - 6926,7,75,110,1,0,1,11,2,3,defensive_touchdown,NA,NA,0,NA
2017092404 - 6928,8,75,101,1,0,1,5,2,3,fourth_down,4,45,1,48
2017092404 - 6937,9,75,31,1,0,1,-8,3,2,fourth_down,0,0,0,NA
2017092404 - 6941,10,73,7,1,0,1,8,2,3,end_of_half,NA,NA,0,NA
2017092404 - 6944,11,75,1800,0,1,0,-8,3,3,fourth_down,0,-9,0,NA
2017092404 - 6948,12,41,1712,0,1,0,8,3,3,fourth_down,1,19,1,40
2017092404 - 6954,13,75,1597,0,1,0,-11,3,3,touchdown,NA,NA,0,NA
2017092404 - 6968,14,87,1185,0,1,0,4,3,3,turnover,NA,NA,0,NA
2017092404 - 6973,15,21,1064,0,1,0,-4,3,3,fourth_down,0,4,1,35
2017092404 - 6979,16,75,984,0,1,0,1,3,3,touchdown,NA,NA,0,NA
2017092404 - 6986,17,75,890,0,1,0,-8,3,3,fourth_down,3,37,1,57
2017092404 - 6995,18,75,708,0,1,0,5,3,3,turnover,NA,NA,0,NA
2017092404 - 7003,19,55,483,0,1,0,-5,3,2,fourth_down,0,4,0,NA
2017092404 - 7007,20,92,408,0,1,0,5,2,3,fourth_down,2,23,0,NA
2017092404 - 7013,21,69,195,0,1,0,-5,3,2,fourth_down,0,0,0,NA
2017092404 - 7017,22,63,172,0,1,0,5,2,3,fourth_down,0,9,0,NA
2017092404 - 7025,23,89,143,0,1,0,-5,0,2,end_of_half,NA,NA,0,NA
2017092406 - 7045,1,75,1800,1,0,0,0,3,3,touchdown,NA,NA,0,NA
2017092406 - 7054,2,75,1558,1,0,0,-7,3,3,fourth_down,5,53,1,40
2017092406 - 7063,3,85,1272,1,0,0,4,3,3,fourth_down,1,15,0,NA
2017092406 - 7071,4,77,1076,1,0,0,-4,3,3,fourth_down,1,10,0,NA
2017092406 - 7077,5,76,982,1,0,0,4,3,3,touchdown,NA,NA,0,NA
2017092406 - 7095,6,89,620,1,0,0,-11,3,3,fourth_down,0,5,0,NA
2017092406 - 7099,7,57,515,1,0,0,11,3,3,fourth_down,0,2,0,NA
2017092406 - 7106,8,86,337,1,0,0,-11,3,3,turnover,NA,NA,0,NA
2017092406 - 7111,9,92,231,1,0,0,11,3,3,touchdown,NA,NA,0,NA
2017092406 - 7121,10,75,47,1,0,1,-18,2,3,fourth_down,1,18,0,NA
2017092406 - 7128,11,75,4,1,0,1,18,3,1,end_of_half,NA,NA,0,NA
2017092406 - 7131,12,89,1796,0,1,0,-18,3,3,fourth_down,0,8,0,NA
2017092406 - 7135,13,66,1708,0,1,0,18,3,3,touchdown,NA,NA,0,NA
2017092406 - 7140,14,46,1635,0,1,0,-25,3,3,touchdown,NA,NA,0,NA
2017092406 - 7149,15,75,1427,0,1,0,18,3,3,fourth_down,7,73,1,20
2017092406 - 7164,16,75,1044,0,1,0,-21,3,3,touchdown,NA,NA,0,NA
2017092406 - 7175,17,75,900,0,1,0,14,3,3,fourth_down,0,7,0,NA
2017092406 - 7179,18,65,813,0,1,0,-14,3,3,turnover,NA,NA,0,NA
2017092406 - 7182,19,35,745,0,1,0,14,3,3,fourth_down,1,16,1,37
2017092406 - 7189,20,75,520,0,1,0,-17,3,3,turnover,NA,NA,0,NA
2017092406 - 7198,21,89,341,0,1,0,17,3,3,end_of_half,NA,NA,0,NA
2017092407 - 7212,1,79,1797,1,0,0,0,3,3,fourth_down,0,-2,0,NA
2017092407 - 7216,2,51,1712,1,0,0,0,3,3,touchdown,NA,NA,0,NA
